"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	76	3229712	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	29	3229712	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	48	3229712	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	49	3229712	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	51	3229712	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	54	3229712	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	24	3229712	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Aplastic anaemia, unspecified"	"D61.9"	20	3229712	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Anaemia, unspecified"	"D64.9"	35	3229712	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Coagulation defect, unspecified"	"D68.9"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hypothyroidism, unspecified"	"E03.9"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	74	3229712	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	22	3229712	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	151	3229712	4.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	19	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	48	3229712	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified diabetes mellitus, without complications"	"E14.9"	547	3229712	16.9
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified protein-energy malnutrition"	"E46"	55	3229712	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other obesity"	"E66.8"	15	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Obesity, unspecified"	"E66.9"	12	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pure hypercholesterolaemia"	"E78.0"	19	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hyperlipidaemia, unspecified"	"E78.5"	29	3229712	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Volume depletion"	"E86"	57	3229712	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hyperosmolality and hypernatraemia"	"E87.0"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acidosis"	"E87.2"	16	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hyperkalaemia"	"E87.5"	16	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	11	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified dementia"	"F03"	517	3229712	16.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	56	3229712	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	16	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Motor neuron disease"	"G12.2"	58	3229712	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Parkinson disease"	"G20"	211	3229712	6.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease with late onset"	"G30.1"	36	3229712	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	996	3229712	30.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Multiple sclerosis"	"G35"	23	3229712	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Status epilepticus, unspecified"	"G41.9"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Infantile cerebral palsy, unspecified"	"G80.9"	20	3229712	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	69	3229712	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Encephalopathy, unspecified"	"G93.4"	12	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Mitral valve disease, unspecified"	"I05.9"	16	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Essential (primary) hypertension"	"I10"	142	3229712	4.4
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	111	3229712	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	135	3229712	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive renal disease with renal failure"	"I12.0"	59	3229712	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	12	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute myocardial infarction, unspecified"	"I21.9"	2625	3229712	81.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other forms of acute ischaemic heart disease"	"I24.8"	20	3229712	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	532	3229712	16.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Atherosclerotic heart disease"	"I25.1"	1829	3229712	56.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Ischaemic cardiomyopathy"	"I25.5"	122	3229712	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other forms of chronic ischaemic heart disease"	"I25.8"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	293	3229712	9.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	146	3229712	4.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Primary pulmonary hypertension"	"I27.0"	38	3229712	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pulmonary heart disease, unspecified"	"I27.9"	20	3229712	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Mitral (valve) insufficiency"	"I34.0"	33	3229712	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Aortic (valve) stenosis"	"I35.0"	134	3229712	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Aortic valve disorder, unspecified"	"I35.9"	17	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Endocarditis, valve unspecified"	"I38"	48	3229712	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Dilated cardiomyopathy"	"I42.0"	38	3229712	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cardiomyopathy, unspecified"	"I42.9"	233	3229712	7.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Sudden cardiac death, so described"	"I46.1"	90	3229712	2.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cardiac arrest, unspecified"	"I46.9"	1115	3229712	34.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Ventricular tachycardia"	"I47.2"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Atrial fibrillation and flutter"	"I48"	155	3229712	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Ventricular fibrillation and flutter"	"I49.0"	30	3229712	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cardiac arrhythmia, unspecified"	"I49.9"	192	3229712	5.9
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Congestive heart failure"	"I50.0"	1590	3229712	49.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Heart failure, unspecified"	"I50.9"	233	3229712	7.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cardiovascular disease, unspecified"	"I51.6"	89	3229712	2.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cardiomegaly"	"I51.7"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Heart disease, unspecified"	"I51.9"	91	3229712	2.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	74	3229712	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Intracerebral haemorrhage, unspecified"	"I61.9"	222	3229712	6.9
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	34	3229712	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	66	3229712	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	38	3229712	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cerebral infarction, unspecified"	"I63.9"	99	3229712	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1397	3229712	43.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cerebral aneurysm, nonruptured"	"I67.1"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cerebral atherosclerosis"	"I67.2"	24	3229712	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other specified cerebrovascular diseases"	"I67.8"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cerebrovascular disease, unspecified"	"I67.9"	104	3229712	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	122	3229712	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	71	3229712	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Generalized and unspecified atherosclerosis"	"I70.9"	143	3229712	4.4
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Dissection of aorta [any part]"	"I71.0"	36	3229712	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	57	3229712	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	31	3229712	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	15	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Aneurysm of unspecified site"	"I72.9"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Peripheral vascular disease, unspecified"	"I73.9"	72	3229712	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	33	3229712	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other and unspecified disorders of circulatory system"	"I99"	12	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia due to staphylococcus"	"J15.2"	17	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Bronchopneumonia, unspecified"	"J18.0"	18	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Lobar pneumonia, unspecified"	"J18.1"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia, unspecified"	"J18.9"	895	3229712	27.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Bronchitis, not specified as acute or chronic"	"J40"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Emphysema, unspecified"	"J43.9"	236	3229712	7.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	50	3229712	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1701	3229712	52.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Asthma, unspecified"	"J45.9"	43	3229712	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	22	3229712	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pneumonitis due to food and vomit"	"J69.0"	250	3229712	7.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Adult respiratory distress syndrome"	"J80"	44	3229712	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pulmonary oedema"	"J81"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	132	3229712	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Interstitial pulmonary disease, unspecified"	"J84.9"	20	3229712	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Pleural effusion, not elsewhere classified"	"J90"	18	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Respiratory failure, unspecified"	"J96.9"	115	3229712	3.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other disorders of lung"	"J98.4"	66	3229712	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Crohn disease, unspecified"	"K50.9"	10	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	26	3229712	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute vascular disorders of intestine"	"K55.0"	57	3229712	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Vascular disorder of intestine, unspecified"	"K55.9"	64	3229712	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other and unspecified intestinal obstruction"	"K56.6"	65	3229712	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	15	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	25	3229712	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Perforation of intestine (nontraumatic)"	"K63.1"	32	3229712	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Alcoholic cirrhosis of liver"	"K70.3"	59	3229712	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Alcoholic hepatic failure"	"K70.4"	16	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Hepatic failure, unspecified"	"K72.9"	67	3229712	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Other and unspecified cirrhosis of liver"	"K74.6"	231	3229712	7.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Liver disease, unspecified"	"K76.9"	41	3229712	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Calculus of gallbladder without cholecystitis"	"K80.2"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute cholecystitis"	"K81.0"	16	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Cholecystitis, unspecified"	"K81.9"	14	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute pancreatitis"	"K85"	47	3229712	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	104	3229712	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Decubitus ulcer"	"L89"	11	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Rheumatoid arthritis, unspecified"	"M06.9"	39	3229712	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	13	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Osteoporosis, unspecified"	"M81.9"	15	3229712	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Acute renal failure, unspecified"	"N17.9"	118	3229712	3.7
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"End-stage renal disease"	"N18.0"	110	3229712	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Chronic renal failure, unspecified"	"N18.9"	103	3229712	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Unspecified renal failure"	"N19"	331	3229712	10.2
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Urinary tract infection, site not specified"	"N39.0"	210	3229712	6.5
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Extreme immaturity"	"P07.2"	26	3229712	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Respiratory distress syndrome of newborn"	"P22.0"	20	3229712	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Congenital malformation of heart, unspecified"	"Q24.9"	13	3229712	Unreliable
