"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Malignant neoplasm of thyroid gland"	"C73"	19	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	23	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	64	3366536	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Malignant neoplasm without specification of site"	"C80"	390	3366536	11.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hodgkin disease, unspecified"	"C81.9"	16	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	29	3366536	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	214	3366536	6.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	133	3366536	4.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	18	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	58	3366536	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	121	3366536	3.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	12	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	30	3366536	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	53	3366536	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	47	3366536	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Meninges, unspecified - Benign neoplasms"	"D32.9"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Trachea, bronchus and lung - Uncertain neoplasms"	"D38.1"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	38	3366536	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	87	3366536	2.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	22	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Aplastic anaemia, unspecified"	"D61.9"	20	3366536	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Anaemia, unspecified"	"D64.9"	43	3366536	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	13	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Coagulation defect, unspecified"	"D68.9"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hypothyroidism, unspecified"	"E03.9"	19	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	37	3366536	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	13	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	155	3366536	4.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	20	3366536	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	39	3366536	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified diabetes mellitus, without complications"	"E14.9"	522	3366536	15.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified severe protein-energy malnutrition"	"E43"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified protein-energy malnutrition"	"E46"	44	3366536	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other obesity"	"E66.8"	23	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Obesity, unspecified"	"E66.9"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pure hypercholesterolaemia"	"E78.0"	20	3366536	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hyperlipidaemia, unspecified"	"E78.5"	55	3366536	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Volume depletion"	"E86"	35	3366536	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acidosis"	"E87.2"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Multi-infarct dementia"	"F01.1"	21	3366536	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Vascular dementia, unspecified"	"F01.9"	109	3366536	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified dementia"	"F03"	1258	3366536	37.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	21	3366536	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	30	3366536	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Huntington disease"	"G10"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Motor neuron disease"	"G12.2"	76	3366536	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Parkinson disease"	"G20"	311	3366536	9.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease with late onset"	"G30.1"	13	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	1275	3366536	37.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other specified degenerative diseases of nervous system"	"G31.8"	22	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Multiple sclerosis"	"G35"	30	3366536	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Sleep apnoea"	"G47.3"	12	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Myasthenia gravis"	"G70.0"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Muscular dystrophy"	"G71.0"	12	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Infantile cerebral palsy, unspecified"	"G80.9"	34	3366536	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	91	3366536	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Encephalopathy, unspecified"	"G93.4"	17	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other specified disorders of brain"	"G93.8"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Essential (primary) hypertension"	"I10"	199	3366536	5.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	104	3366536	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	153	3366536	4.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hypertensive renal disease with renal failure"	"I12.0"	65	3366536	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	16	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute myocardial infarction, unspecified"	"I21.9"	2115	3366536	62.8
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute ischaemic heart disease, unspecified"	"I24.9"	17	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	447	3366536	13.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Atherosclerotic heart disease"	"I25.1"	1633	3366536	48.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Ischaemic cardiomyopathy"	"I25.5"	107	3366536	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other forms of chronic ischaemic heart disease"	"I25.8"	14	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	207	3366536	6.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	149	3366536	4.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other secondary pulmonary hypertension"	"I27.2"	43	3366536	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pulmonary heart disease, unspecified"	"I27.9"	22	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute and subacute infective endocarditis"	"I33.0"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Mitral (valve) insufficiency"	"I34.0"	25	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Aortic (valve) stenosis"	"I35.0"	109	3366536	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Aortic valve disorder, unspecified"	"I35.9"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Endocarditis, valve unspecified"	"I38"	66	3366536	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Dilated cardiomyopathy"	"I42.0"	35	3366536	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cardiomyopathy, unspecified"	"I42.9"	187	3366536	5.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Sudden cardiac death, so described"	"I46.1"	48	3366536	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cardiac arrest, unspecified"	"I46.9"	1340	3366536	39.8
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Ventricular tachycardia"	"I47.2"	18	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Atrial fibrillation and flutter"	"I48"	253	3366536	7.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Ventricular fibrillation and flutter"	"I49.0"	22	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cardiac arrhythmia, unspecified"	"I49.9"	152	3366536	4.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Congestive heart failure"	"I50.0"	1316	3366536	39.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Heart failure, unspecified"	"I50.9"	179	3366536	5.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cardiovascular disease, unspecified"	"I51.6"	180	3366536	5.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cardiomegaly"	"I51.7"	12	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other ill-defined heart diseases"	"I51.8"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Heart disease, unspecified"	"I51.9"	255	3366536	7.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	65	3366536	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Intracerebral haemorrhage in brain stem"	"I61.3"	13	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Intracerebral haemorrhage, unspecified"	"I61.9"	224	3366536	6.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	50	3366536	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	106	3366536	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	14	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	14	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cerebral infarction, unspecified"	"I63.9"	44	3366536	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1262	3366536	37.5
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other specified cerebrovascular diseases"	"I67.8"	19	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cerebrovascular disease, unspecified"	"I67.9"	64	3366536	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	98	3366536	2.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	53	3366536	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Generalized and unspecified atherosclerosis"	"I70.9"	116	3366536	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Dissection of aorta [any part]"	"I71.0"	32	3366536	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	31	3366536	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	25	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	17	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	12	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Peripheral vascular disease, unspecified"	"I73.9"	71	3366536	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	27	3366536	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Influenza with pneumonia, virus not identified"	"J11.0"	17	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pneumonia due to staphylococcus"	"J15.2"	15	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pneumonia, unspecified"	"J18.9"	670	3366536	19.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Emphysema, unspecified"	"J43.9"	164	3366536	4.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	343	3366536	10.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	57	3366536	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	16	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1798	3366536	53.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Asthma, unspecified"	"J45.9"	34	3366536	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Bronchiectasis"	"J47"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pneumonitis due to food and vomit"	"J69.0"	216	3366536	6.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Adult respiratory distress syndrome"	"J80"	28	3366536	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	171	3366536	5.1
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Interstitial pulmonary disease, unspecified"	"J84.9"	41	3366536	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Pleural effusion, not elsewhere classified"	"J90"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute respiratory failure"	"J96.0"	18	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Respiratory failure, unspecified"	"J96.9"	161	3366536	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other disorders of lung"	"J98.4"	60	3366536	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Peptic ulcer, site unspecified, chronic or unspecified with perforation"	"K27.5"	10	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	31	3366536	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute vascular disorders of intestine"	"K55.0"	41	3366536	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Vascular disorder of intestine, unspecified"	"K55.9"	76	3366536	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other and unspecified intestinal obstruction"	"K56.6"	69	3366536	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	23	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	23	3366536	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Perforation of intestine (nontraumatic)"	"K63.1"	19	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Alcoholic cirrhosis of liver"	"K70.3"	79	3366536	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Alcoholic liver disease, unspecified"	"K70.9"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Hepatic failure, unspecified"	"K72.9"	74	3366536	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Other and unspecified cirrhosis of liver"	"K74.6"	276	3366536	8.2
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Inflammatory liver disease, unspecified"	"K75.9"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Liver disease, unspecified"	"K76.9"	55	3366536	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute cholecystitis"	"K81.0"	14	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Cholecystitis, unspecified"	"K81.9"	13	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Acute pancreatitis, unspecified"	"K85.9"	48	3366536	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	114	3366536	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Decubitus ulcer"	"L89"	11	3366536	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Rheumatoid arthritis, unspecified"	"M06.9"	41	3366536	1.2
