"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of gallbladder"	"C23"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	436	3314160	13.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	51	3314160	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2452	3314160	74.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	18	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	139	3314160	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	20	3314160	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	14	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	36	3314160	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	454	3314160	13.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	42	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Endometrium - Malignant neoplasms"	"C54.1"	30	3314160	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of uterus, part unspecified"	"C55"	18	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of ovary"	"C56"	227	3314160	6.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of prostate"	"C61"	357	3314160	10.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	172	3314160	5.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	167	3314160	5.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	161	3314160	4.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm of thyroid gland"	"C73"	14	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Head, face and neck - Malignant neoplasms"	"C76.0"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Secondary malignant neoplasm of lung - Malignant neoplasms"	"C78.0"	44	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	21	3314160	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Secondary malignant neoplasm of other and unspecified digestive organs - Malignant neoplasms"	"C78.8"	18	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	48	3314160	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasm without specification of site"	"C80"	467	3314160	14.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hodgkin disease, unspecified"	"C81.9"	14	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	218	3314160	6.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	124	3314160	3.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	19	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	62	3314160	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	80	3314160	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	24	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	49	3314160	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	47	3314160	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	44	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	76	3314160	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	18	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Aplastic anaemia, unspecified"	"D61.9"	14	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Anaemia, unspecified"	"D64.9"	26	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Coagulation defect, unspecified"	"D68.9"	13	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Thrombocytopenia, unspecified"	"D69.6"	13	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hypothyroidism, unspecified"	"E03.9"	21	3314160	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	51	3314160	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	166	3314160	5.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	23	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	36	3314160	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified diabetes mellitus, without complications"	"E14.9"	569	3314160	17.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified protein-energy malnutrition"	"E46"	42	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other obesity"	"E66.8"	23	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Obesity, unspecified"	"E66.9"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pure hypercholesterolaemia"	"E78.0"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hyperlipidaemia, unspecified"	"E78.5"	46	3314160	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Volume depletion"	"E86"	42	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acidosis"	"E87.2"	26	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hyperkalaemia"	"E87.5"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Multi-infarct dementia"	"F01.1"	20	3314160	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Vascular dementia, unspecified"	"F01.9"	113	3314160	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified dementia"	"F03"	939	3314160	28.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	34	3314160	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	23	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	28	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	20	3314160	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Huntington disease"	"G10"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Motor neuron disease"	"G12.2"	79	3314160	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Parkinson disease"	"G20"	261	3314160	7.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease with late onset"	"G30.1"	19	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	1267	3314160	38.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other specified degenerative diseases of nervous system"	"G31.8"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Multiple sclerosis"	"G35"	27	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Sleep apnoea"	"G47.3"	14	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Polyneuropathy, unspecified"	"G62.9"	11	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Myasthenia gravis"	"G70.0"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Infantile cerebral palsy, unspecified"	"G80.9"	16	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Tetraplegia, unspecified"	"G82.5"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	77	3314160	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Encephalopathy, unspecified"	"G93.4"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Mitral valve disease, unspecified"	"I05.9"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Disorders of both mitral and aortic valves"	"I08.0"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Essential (primary) hypertension"	"I10"	172	3314160	5.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	96	3314160	2.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	148	3314160	4.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hypertensive renal disease with renal failure"	"I12.0"	70	3314160	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	16	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute myocardial infarction, unspecified"	"I21.9"	2085	3314160	62.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute ischaemic heart disease, unspecified"	"I24.9"	19	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	553	3314160	16.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Atherosclerotic heart disease"	"I25.1"	1757	3314160	53.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Ischaemic cardiomyopathy"	"I25.5"	128	3314160	3.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other forms of chronic ischaemic heart disease"	"I25.8"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	250	3314160	7.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	123	3314160	3.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other secondary pulmonary hypertension"	"I27.2"	29	3314160	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pulmonary heart disease, unspecified"	"I27.9"	22	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Mitral (valve) insufficiency"	"I34.0"	28	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Aortic (valve) stenosis"	"I35.0"	110	3314160	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Aortic valve disorder, unspecified"	"I35.9"	24	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Endocarditis, valve unspecified"	"I38"	41	3314160	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Dilated cardiomyopathy"	"I42.0"	41	3314160	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cardiomyopathy, unspecified"	"I42.9"	261	3314160	7.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other specified conduction disorders"	"I45.8"	16	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Sudden cardiac death, so described"	"I46.1"	73	3314160	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cardiac arrest, unspecified"	"I46.9"	1346	3314160	40.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Atrial fibrillation and flutter"	"I48"	158	3314160	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Ventricular fibrillation and flutter"	"I49.0"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cardiac arrhythmia, unspecified"	"I49.9"	290	3314160	8.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Congestive heart failure"	"I50.0"	1491	3314160	45.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Heart failure, unspecified"	"I50.9"	127	3314160	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cardiovascular disease, unspecified"	"I51.6"	186	3314160	5.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cardiomegaly"	"I51.7"	11	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Heart disease, unspecified"	"I51.9"	117	3314160	3.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	51	3314160	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Intracerebral haemorrhage in brain stem"	"I61.3"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Intracerebral haemorrhage, unspecified"	"I61.9"	215	3314160	6.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	47	3314160	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	110	3314160	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cerebral infarction, unspecified"	"I63.9"	63	3314160	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1161	3314160	35.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other specified cerebrovascular diseases"	"I67.8"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cerebrovascular disease, unspecified"	"I67.9"	61	3314160	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	89	3314160	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	42	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Generalized and unspecified atherosclerosis"	"I70.9"	121	3314160	3.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Dissection of aorta [any part]"	"I71.0"	35	3314160	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	38	3314160	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	24	3314160	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	13	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Peripheral vascular disease, unspecified"	"I73.9"	73	3314160	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	25	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other and unspecified disorders of circulatory system"	"I99"	14	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pneumonia due to staphylococcus"	"J15.2"	25	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Bronchopneumonia, unspecified"	"J18.0"	13	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pneumonia, unspecified"	"J18.9"	671	3314160	20.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Emphysema, unspecified"	"J43.9"	167	3314160	5.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	34	3314160	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1805	3314160	54.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Asthma, unspecified"	"J45.9"	33	3314160	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Bronchiectasis"	"J47"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	13	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pneumonitis due to food and vomit"	"J69.0"	224	3314160	6.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Adult respiratory distress syndrome"	"J80"	35	3314160	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pulmonary oedema"	"J81"	15	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	136	3314160	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Interstitial pulmonary disease, unspecified"	"J84.9"	41	3314160	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Pleural effusion, not elsewhere classified"	"J90"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute respiratory failure"	"J96.0"	13	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Respiratory failure, unspecified"	"J96.9"	119	3314160	3.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other disorders of lung"	"J98.4"	43	3314160	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	21	3314160	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute vascular disorders of intestine"	"K55.0"	38	3314160	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Vascular disorder of intestine, unspecified"	"K55.9"	85	3314160	2.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other and unspecified intestinal obstruction"	"K56.6"	60	3314160	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Ileus, unspecified"	"K56.7"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	17	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	25	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Perforation of intestine (nontraumatic)"	"K63.1"	26	3314160	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Peritonitis, unspecified"	"K65.9"	12	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Alcoholic cirrhosis of liver"	"K70.3"	78	3314160	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Alcoholic hepatic failure"	"K70.4"	18	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Alcoholic liver disease, unspecified"	"K70.9"	16	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hepatic failure, unspecified"	"K72.9"	68	3314160	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Other and unspecified cirrhosis of liver"	"K74.6"	282	3314160	8.5
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Hepatorenal syndrome"	"K76.7"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Liver disease, unspecified"	"K76.9"	53	3314160	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Calculus of gallbladder without cholecystitis"	"K80.2"	10	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Cholecystitis, unspecified"	"K81.9"	18	3314160	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Acute pancreatitis, unspecified"	"K85.9"	46	3314160	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	120	3314160	3.6
	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Rheumatoid arthritis, unspecified"	"M06.9"	36	3314160	1.1
