"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	89	3406474	2.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	501	3406474	14.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of rectosigmoid junction"	"C19"	52	3406474	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of rectum"	"C20"	71	3406474	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	72	3406474	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	57	3406474	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	116	3406474	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of gallbladder"	"C23"	17	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	480	3406474	14.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	55	3406474	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2535	3406474	74.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	13	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	139	3406474	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	16	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	15	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	28	3406474	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	29	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	441	3406474	12.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	14	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	56	3406474	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Endometrium - Malignant neoplasms"	"C54.1"	30	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of uterus, part unspecified"	"C55"	33	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of ovary"	"C56"	208	3406474	6.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of prostate"	"C61"	357	3406474	10.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	175	3406474	5.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	197	3406474	5.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	218	3406474	6.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm of thyroid gland"	"C73"	17	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	19	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	71	3406474	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasm without specification of site"	"C80"	366	3406474	10.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hodgkin disease, unspecified"	"C81.9"	15	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	16	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	21	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	13	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	21	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	201	3406474	5.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	141	3406474	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	22	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	58	3406474	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	121	3406474	3.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	19	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	18	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	78	3406474	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	44	3406474	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	37	3406474	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	80	3406474	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	21	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Aplastic anaemia, unspecified"	"D61.9"	10	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Anaemia, unspecified"	"D64.9"	38	3406474	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	10	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Coagulation defect, unspecified"	"D68.9"	19	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hypothyroidism, unspecified"	"E03.9"	23	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	32	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	40	3406474	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	105	3406474	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	17	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	108	3406474	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	13	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified diabetes mellitus, without complications"	"E14.9"	455	3406474	13.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified severe protein-energy malnutrition"	"E43"	17	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified protein-energy malnutrition"	"E46"	34	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other obesity"	"E66.8"	37	3406474	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Obesity, unspecified"	"E66.9"	19	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pure hypercholesterolaemia"	"E78.0"	14	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hyperlipidaemia, unspecified"	"E78.5"	50	3406474	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Volume depletion"	"E86"	29	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hyperosmolality and hypernatraemia"	"E87.0"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acidosis"	"E87.2"	25	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hyperkalaemia"	"E87.5"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Multi-infarct dementia"	"F01.1"	13	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Vascular dementia, unspecified"	"F01.9"	99	3406474	2.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified dementia"	"F03"	1765	3406474	51.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	22	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	23	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Huntington disease"	"G10"	20	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Motor neuron disease"	"G12.2"	81	3406474	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Parkinson disease"	"G20"	340	3406474	10.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease with late onset"	"G30.1"	14	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	1239	3406474	36.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other specified degenerative diseases of nervous system"	"G31.8"	18	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Multiple sclerosis"	"G35"	35	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Sleep apnoea"	"G47.3"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Muscular dystrophy"	"G71.0"	16	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Infantile cerebral palsy, unspecified"	"G80.9"	19	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Tetraplegia, unspecified"	"G82.5"	10	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	120	3406474	3.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Encephalopathy, unspecified"	"G93.4"	24	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Mitral valve disease, unspecified"	"I05.9"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Essential (primary) hypertension"	"I10"	255	3406474	7.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	144	3406474	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	148	3406474	4.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hypertensive renal disease with renal failure"	"I12.0"	64	3406474	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	17	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute myocardial infarction, unspecified"	"I21.9"	1923	3406474	56.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute ischaemic heart disease, unspecified"	"I24.9"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	556	3406474	16.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Atherosclerotic heart disease"	"I25.1"	1543	3406474	45.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Ischaemic cardiomyopathy"	"I25.5"	116	3406474	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other forms of chronic ischaemic heart disease"	"I25.8"	10	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	216	3406474	6.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	135	3406474	4.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other secondary pulmonary hypertension"	"I27.2"	44	3406474	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pulmonary heart disease, unspecified"	"I27.9"	32	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Mitral (valve) insufficiency"	"I34.0"	15	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Aortic (valve) stenosis"	"I35.0"	93	3406474	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Aortic valve disorder, unspecified"	"I35.9"	26	3406474	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Endocarditis, valve unspecified"	"I38"	57	3406474	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Dilated cardiomyopathy"	"I42.0"	20	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cardiomyopathy, unspecified"	"I42.9"	162	3406474	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other specified conduction disorders"	"I45.8"	17	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Sudden cardiac death, so described"	"I46.1"	34	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cardiac arrest, unspecified"	"I46.9"	1237	3406474	36.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Ventricular tachycardia"	"I47.2"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Atrial fibrillation and flutter"	"I48"	233	3406474	6.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Ventricular fibrillation and flutter"	"I49.0"	24	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cardiac arrhythmia, unspecified"	"I49.9"	168	3406474	4.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Congestive heart failure"	"I50.0"	1429	3406474	41.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Heart failure, unspecified"	"I50.9"	128	3406474	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cardiovascular disease, unspecified"	"I51.6"	131	3406474	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cardiomegaly"	"I51.7"	31	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other ill-defined heart diseases"	"I51.8"	21	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Heart disease, unspecified"	"I51.9"	374	3406474	11.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	74	3406474	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Intracerebral haemorrhage in brain stem"	"I61.3"	10	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Intracerebral haemorrhage, unspecified"	"I61.9"	182	3406474	5.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	58	3406474	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	123	3406474	3.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	18	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cerebral infarction, unspecified"	"I63.9"	43	3406474	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1119	3406474	32.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cerebral atherosclerosis"	"I67.2"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other specified cerebrovascular diseases"	"I67.8"	24	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Cerebrovascular disease, unspecified"	"I67.9"	50	3406474	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	92	3406474	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	35	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Generalized and unspecified atherosclerosis"	"I70.9"	113	3406474	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Dissection of aorta [any part]"	"I71.0"	31	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	33	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	26	3406474	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	15	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	14	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Peripheral vascular disease, unspecified"	"I73.9"	59	3406474	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	27	3406474	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other and unspecified disorders of circulatory system"	"I99"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pneumonia due to staphylococcus"	"J15.2"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pneumonia, unspecified"	"J18.9"	709	3406474	20.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Emphysema, unspecified"	"J43.9"	138	3406474	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	344	3406474	10.1
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	42	3406474	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	15	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	2019	3406474	59.3
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Asthma, unspecified"	"J45.9"	15	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Bronchiectasis"	"J47"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	14	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pneumonitis due to food and vomit"	"J69.0"	244	3406474	7.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Adult respiratory distress syndrome"	"J80"	40	3406474	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pulmonary oedema"	"J81"	14	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	186	3406474	5.5
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Interstitial pulmonary disease, unspecified"	"J84.9"	56	3406474	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Pleural effusion, not elsewhere classified"	"J90"	13	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute respiratory failure"	"J96.0"	31	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Chronic respiratory failure"	"J96.1"	16	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Respiratory failure, unspecified"	"J96.9"	150	3406474	4.4
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other disorders of lung"	"J98.4"	60	3406474	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Acute vascular disorders of intestine"	"K55.0"	33	3406474	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Vascular disorder of intestine, unspecified"	"K55.9"	92	3406474	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Other and unspecified intestinal obstruction"	"K56.6"	58	3406474	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Ileus, unspecified"	"K56.7"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	24	3406474	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	22	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Perforation of intestine (nontraumatic)"	"K63.1"	32	3406474	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Disease of intestine, unspecified"	"K63.9"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Peritonitis, unspecified"	"K65.9"	11	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic hepatitis"	"K70.1"	12	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic cirrhosis of liver"	"K70.3"	62	3406474	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic hepatic failure"	"K70.4"	18	3406474	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic liver disease, unspecified"	"K70.9"	22	3406474	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Hepatic failure, unspecified"	"K72.9"	66	3406474	1.9
