"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	379	3279048	11.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	49	3279048	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2535	3279048	77.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	19	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	160	3279048	4.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	17	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	18	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	47	3279048	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	540	3279048	16.5
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	47	3279048	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Endometrium - Malignant neoplasms"	"C54.1"	27	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of uterus, part unspecified"	"C55"	30	3279048	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of ovary"	"C56"	213	3279048	6.5
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of prostate"	"C61"	299	3279048	9.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	166	3279048	5.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	150	3279048	4.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	169	3279048	5.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of thyroid gland"	"C73"	21	3279048	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Head, face and neck - Malignant neoplasms"	"C76.0"	17	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Abdomen - Malignant neoplasms"	"C76.2"	14	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	22	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	48	3279048	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm without specification of site"	"C80"	435	3279048	13.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hodgkin disease, unspecified"	"C81.9"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	15	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	242	3279048	7.4
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	156	3279048	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	21	3279048	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	62	3279048	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	86	3279048	2.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	31	3279048	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	63	3279048	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	40	3279048	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	59	3279048	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	68	3279048	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	22	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Aplastic anaemia, unspecified"	"D61.9"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Anaemia, unspecified"	"D64.9"	33	3279048	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Coagulation defect, unspecified"	"D68.9"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hypothyroidism, unspecified"	"E03.9"	24	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	53	3279048	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	139	3279048	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	20	3279048	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	60	3279048	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Unspecified diabetes mellitus, without complications"	"E14.9"	564	3279048	17.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Unspecified protein-energy malnutrition"	"E46"	43	3279048	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other obesity"	"E66.8"	32	3279048	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Obesity, unspecified"	"E66.9"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pure hypercholesterolaemia"	"E78.0"	18	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hyperlipidaemia, unspecified"	"E78.5"	42	3279048	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Volume depletion"	"E86"	65	3279048	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acidosis"	"E87.2"	25	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hyperkalaemia"	"E87.5"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Multi-infarct dementia"	"F01.1"	25	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Vascular dementia, unspecified"	"F01.9"	31	3279048	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Unspecified dementia"	"F03"	729	3279048	22.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	39	3279048	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	18	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	27	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Motor neuron disease"	"G12.2"	90	3279048	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Parkinson disease"	"G20"	282	3279048	8.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	23	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	1259	3279048	38.4
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Multiple sclerosis"	"G35"	27	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Status epilepticus, unspecified"	"G41.9"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Sleep apnoea"	"G47.3"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Myasthenia gravis"	"G70.0"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Muscular dystrophy"	"G71.0"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Infantile cerebral palsy, unspecified"	"G80.9"	23	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other specified paralytic syndromes"	"G83.8"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	64	3279048	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Encephalopathy, unspecified"	"G93.4"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Mitral valve disease, unspecified"	"I05.9"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Essential (primary) hypertension"	"I10"	165	3279048	5.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	139	3279048	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	140	3279048	4.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hypertensive renal disease with renal failure"	"I12.0"	62	3279048	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute myocardial infarction, unspecified"	"I21.9"	2151	3279048	65.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute ischaemic heart disease, unspecified"	"I24.9"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	450	3279048	13.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Atherosclerotic heart disease"	"I25.1"	1737	3279048	53.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Ischaemic cardiomyopathy"	"I25.5"	145	3279048	4.4
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other forms of chronic ischaemic heart disease"	"I25.8"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	251	3279048	7.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	157	3279048	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other secondary pulmonary hypertension"	"I27.2"	26	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pulmonary heart disease, unspecified"	"I27.9"	38	3279048	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute and subacute infective endocarditis"	"I33.0"	15	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Mitral (valve) insufficiency"	"I34.0"	34	3279048	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Aortic (valve) stenosis"	"I35.0"	112	3279048	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Aortic valve disorder, unspecified"	"I35.9"	20	3279048	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Endocarditis, valve unspecified"	"I38"	72	3279048	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Dilated cardiomyopathy"	"I42.0"	42	3279048	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cardiomyopathy, unspecified"	"I42.9"	252	3279048	7.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other specified conduction disorders"	"I45.8"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Sudden cardiac death, so described"	"I46.1"	90	3279048	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cardiac arrest, unspecified"	"I46.9"	1449	3279048	44.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Ventricular tachycardia"	"I47.2"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Atrial fibrillation and flutter"	"I48"	192	3279048	5.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Ventricular fibrillation and flutter"	"I49.0"	33	3279048	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cardiac arrhythmia, unspecified"	"I49.9"	233	3279048	7.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Congestive heart failure"	"I50.0"	1525	3279048	46.5
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Heart failure, unspecified"	"I50.9"	198	3279048	6.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cardiovascular disease, unspecified"	"I51.6"	124	3279048	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Heart disease, unspecified"	"I51.9"	107	3279048	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	77	3279048	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Intracerebral haemorrhage in brain stem"	"I61.3"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	15	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Intracerebral haemorrhage, unspecified"	"I61.9"	265	3279048	8.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	44	3279048	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	95	3279048	2.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	26	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cerebral infarction, unspecified"	"I63.9"	52	3279048	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1198	3279048	36.5
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cerebral aneurysm, nonruptured"	"I67.1"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other specified cerebrovascular diseases"	"I67.8"	18	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Cerebrovascular disease, unspecified"	"I67.9"	85	3279048	2.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	108	3279048	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	63	3279048	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Generalized and unspecified atherosclerosis"	"I70.9"	189	3279048	5.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Dissection of aorta [any part]"	"I71.0"	29	3279048	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Thoracic aortic aneurysm, without mention of rupture"	"I71.2"	14	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	53	3279048	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	27	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	14	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	19	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Aneurysm of unspecified site"	"I72.9"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Peripheral vascular disease, unspecified"	"I73.9"	103	3279048	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Embolism and thrombosis of unspecified artery"	"I74.9"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	39	3279048	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other and unspecified disorders of circulatory system"	"I99"	14	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pneumonia due to staphylococcus"	"J15.2"	33	3279048	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Bacterial pneumonia, unspecified"	"J15.9"	15	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pneumonia, unspecified"	"J18.9"	729	3279048	22.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Emphysema, unspecified"	"J43.9"	184	3279048	5.6
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	61	3279048	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1810	3279048	55.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Asthma, unspecified"	"J45.9"	24	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Bronchiectasis"	"J47"	14	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pneumonitis due to food and vomit"	"J69.0"	257	3279048	7.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Adult respiratory distress syndrome"	"J80"	35	3279048	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pulmonary oedema"	"J81"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	139	3279048	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Interstitial pulmonary disease, unspecified"	"J84.9"	33	3279048	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Pleural effusion, not elsewhere classified"	"J90"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute respiratory failure"	"J96.0"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Chronic respiratory failure"	"J96.1"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Respiratory failure, unspecified"	"J96.9"	130	3279048	4.0
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other disorders of lung"	"J98.4"	58	3279048	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Crohn disease, unspecified"	"K50.9"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	27	3279048	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute vascular disorders of intestine"	"K55.0"	42	3279048	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Vascular disorder of intestine, unspecified"	"K55.9"	76	3279048	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Other and unspecified intestinal obstruction"	"K56.6"	42	3279048	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Ileus, unspecified"	"K56.7"	11	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	16	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	28	3279048	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Perforation of intestine (nontraumatic)"	"K63.1"	24	3279048	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Disease of intestine, unspecified"	"K63.9"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Acute peritonitis"	"K65.0"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Peritonitis, unspecified"	"K65.9"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Alcoholic hepatitis"	"K70.1"	12	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Alcoholic cirrhosis of liver"	"K70.3"	68	3279048	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Alcoholic hepatic failure"	"K70.4"	13	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Alcoholic liver disease, unspecified"	"K70.9"	10	3279048	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Hepatic failure, unspecified"	"K72.9"	70	3279048	2.1
