"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	19	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Aplastic anaemia, unspecified"	"D61.9"	13	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Anaemia, unspecified"	"D64.9"	47	3255811	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Coagulation defect, unspecified"	"D68.9"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Thrombocytopenia, unspecified"	"D69.6"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hypothyroidism, unspecified"	"E03.9"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	56	3255811	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	19	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	163	3255811	5.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	18	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	45	3255811	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified diabetes mellitus, without complications"	"E14.9"	520	3255811	16.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified protein-energy malnutrition"	"E46"	42	3255811	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other obesity"	"E66.8"	26	3255811	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Obesity, unspecified"	"E66.9"	13	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hyperlipidaemia, unspecified"	"E78.5"	39	3255811	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Volume depletion"	"E86"	49	3255811	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Acidosis"	"E87.2"	25	3255811	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified dementia"	"F03"	642	3255811	19.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	58	3255811	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	14	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	3255811	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Unspecified mental retardation"	"F79"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Motor neuron disease"	"G12.2"	72	3255811	2.2
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Parkinson disease"	"G20"	238	3255811	7.3
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease with late onset"	"G30.1"	33	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	1129	3255811	34.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Multiple sclerosis"	"G35"	21	3255811	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Status epilepticus, unspecified"	"G41.9"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Sleep apnoea"	"G47.3"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Myasthenia gravis"	"G70.0"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Muscular dystrophy"	"G71.0"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Infantile cerebral palsy, unspecified"	"G80.9"	21	3255811	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Tetraplegia, unspecified"	"G82.5"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	60	3255811	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Encephalopathy, unspecified"	"G93.4"	18	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Mitral valve disease, unspecified"	"I05.9"	21	3255811	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Essential (primary) hypertension"	"I10"	174	3255811	5.3
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	110	3255811	3.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	154	3255811	4.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hypertensive renal disease with renal failure"	"I12.0"	66	3255811	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	16	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Acute myocardial infarction, unspecified"	"I21.9"	2304	3255811	70.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	435	3255811	13.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Atherosclerotic heart disease"	"I25.1"	1830	3255811	56.2
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Ischaemic cardiomyopathy"	"I25.5"	121	3255811	3.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other forms of chronic ischaemic heart disease"	"I25.8"	17	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	253	3255811	7.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	129	3255811	4.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other secondary pulmonary hypertension"	"I27.2"	28	3255811	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Pulmonary heart disease, unspecified"	"I27.9"	20	3255811	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Acute and subacute infective endocarditis"	"I33.0"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Mitral (valve) insufficiency"	"I34.0"	32	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Aortic (valve) stenosis"	"I35.0"	95	3255811	2.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Aortic valve disorder, unspecified"	"I35.9"	17	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Endocarditis, valve unspecified"	"I38"	62	3255811	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Dilated cardiomyopathy"	"I42.0"	50	3255811	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cardiomyopathy, unspecified"	"I42.9"	224	3255811	6.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Sudden cardiac death, so described"	"I46.1"	79	3255811	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cardiac arrest, unspecified"	"I46.9"	1392	3255811	42.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Ventricular tachycardia"	"I47.2"	15	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Atrial fibrillation and flutter"	"I48"	157	3255811	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Ventricular fibrillation and flutter"	"I49.0"	34	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cardiac arrhythmia, unspecified"	"I49.9"	151	3255811	4.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Congestive heart failure"	"I50.0"	1574	3255811	48.3
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Heart failure, unspecified"	"I50.9"	167	3255811	5.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cardiovascular disease, unspecified"	"I51.6"	123	3255811	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cardiomegaly"	"I51.7"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Heart disease, unspecified"	"I51.9"	100	3255811	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	62	3255811	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Intracerebral haemorrhage in brain stem"	"I61.3"	13	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Intracerebral haemorrhage in cerebellum"	"I61.4"	16	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Intracerebral haemorrhage, unspecified"	"I61.9"	256	3255811	7.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	49	3255811	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	92	3255811	2.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	16	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	26	3255811	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cerebral infarction, unspecified"	"I63.9"	89	3255811	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1163	3255811	35.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cerebral atherosclerosis"	"I67.2"	16	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other specified cerebrovascular diseases"	"I67.8"	21	3255811	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cerebrovascular disease, unspecified"	"I67.9"	101	3255811	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	107	3255811	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	81	3255811	2.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Generalized and unspecified atherosclerosis"	"I70.9"	164	3255811	5.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Dissection of aorta [any part]"	"I71.0"	47	3255811	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	44	3255811	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	30	3255811	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	17	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	15	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Peripheral vascular disease, unspecified"	"I73.9"	83	3255811	2.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	31	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Pneumonia due to staphylococcus"	"J15.2"	22	3255811	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Bronchopneumonia, unspecified"	"J18.0"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Lobar pneumonia, unspecified"	"J18.1"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Pneumonia, unspecified"	"J18.9"	751	3255811	23.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Bronchitis, not specified as acute or chronic"	"J40"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Emphysema, unspecified"	"J43.9"	202	3255811	6.2
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	52	3255811	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1751	3255811	53.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Asthma, unspecified"	"J45.9"	40	3255811	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Bronchiectasis"	"J47"	17	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	17	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Pneumonitis due to food and vomit"	"J69.0"	223	3255811	6.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Adult respiratory distress syndrome"	"J80"	36	3255811	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	186	3255811	5.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Interstitial pulmonary disease, unspecified"	"J84.9"	31	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Chronic respiratory failure"	"J96.1"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Respiratory failure, unspecified"	"J96.9"	113	3255811	3.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other disorders of lung"	"J98.4"	47	3255811	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	26	3255811	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Acute vascular disorders of intestine"	"K55.0"	31	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Vascular disorder of intestine, unspecified"	"K55.9"	95	3255811	2.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Volvulus"	"K56.2"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other and unspecified intestinal obstruction"	"K56.6"	48	3255811	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	22	3255811	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	22	3255811	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Perforation of intestine (nontraumatic)"	"K63.1"	31	3255811	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Peritonitis, unspecified"	"K65.9"	15	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Alcoholic hepatitis"	"K70.1"	15	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Alcoholic cirrhosis of liver"	"K70.3"	67	3255811	2.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Alcoholic hepatic failure"	"K70.4"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Alcoholic liver disease, unspecified"	"K70.9"	13	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hepatic failure, unspecified"	"K72.9"	62	3255811	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Other and unspecified cirrhosis of liver"	"K74.6"	274	3255811	8.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Hepatorenal syndrome"	"K76.7"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Liver disease, unspecified"	"K76.9"	40	3255811	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Calculus of gallbladder without cholecystitis"	"K80.2"	15	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Acute cholecystitis"	"K81.0"	13	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Cholecystitis, unspecified"	"K81.9"	11	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Acute pancreatitis"	"K85"	46	3255811	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	101	3255811	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Rheumatoid arthritis, unspecified"	"M06.9"	48	3255811	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Arthrosis, unspecified"	"M19.9"	10	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	12	3255811	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Systemic sclerosis, unspecified"	"M34.9"	10	3255811	Unreliable
