"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of rectosigmoid junction"	"C19"	30	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of rectum"	"C20"	64	3225628	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	42	3225628	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	19	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	108	3225628	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of gallbladder"	"C23"	23	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	370	3225628	11.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	45	3225628	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2347	3225628	72.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	19	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	114	3225628	3.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	22	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	18	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	39	3225628	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	532	3225628	16.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	51	3225628	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Endometrium - Malignant neoplasms"	"C54.1"	32	3225628	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of uterus, part unspecified"	"C55"	31	3225628	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of ovary"	"C56"	218	3225628	6.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of prostate"	"C61"	350	3225628	10.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	137	3225628	4.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	131	3225628	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	172	3225628	5.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm of thyroid gland"	"C73"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Head, face and neck - Malignant neoplasms"	"C76.0"	29	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Abdomen - Malignant neoplasms"	"C76.2"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	30	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasm without specification of site"	"C80"	528	3225628	16.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hodgkin disease, unspecified"	"C81.9"	19	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	252	3225628	7.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	126	3225628	3.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	15	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	60	3225628	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	79	3225628	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	25	3225628	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	34	3225628	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	51	3225628	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	60	3225628	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	46	3225628	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	63	3225628	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	18	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Aplastic anaemia, unspecified"	"D61.9"	21	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Anaemia, unspecified"	"D64.9"	28	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Coagulation defect, unspecified"	"D68.9"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Agranulocytosis"	"D70"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hypothyroidism, unspecified"	"E03.9"	32	3225628	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	65	3225628	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	124	3225628	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified diabetes mellitus, with coma"	"E14.0"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	19	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	38	3225628	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified diabetes mellitus, without complications"	"E14.9"	519	3225628	16.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified protein-energy malnutrition"	"E46"	54	3225628	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other obesity"	"E66.8"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pure hypercholesterolaemia"	"E78.0"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hyperlipidaemia, unspecified"	"E78.5"	22	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Volume depletion"	"E86"	58	3225628	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acidosis"	"E87.2"	19	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Vascular dementia, unspecified"	"F01.9"	17	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified dementia"	"F03"	467	3225628	14.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	75	3225628	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	18	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	11	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Motor neuron disease"	"G12.2"	58	3225628	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Parkinson disease"	"G20"	223	3225628	6.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease with late onset"	"G30.1"	24	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	917	3225628	28.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Multiple sclerosis"	"G35"	18	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Epilepsy, unspecified"	"G40.9"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Sleep apnoea"	"G47.3"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Myasthenia gravis"	"G70.0"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Muscular dystrophy"	"G71.0"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Infantile cerebral palsy, unspecified"	"G80.9"	17	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	56	3225628	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Encephalopathy, unspecified"	"G93.4"	21	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Mitral stenosis"	"I05.0"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Mitral valve disease, unspecified"	"I05.9"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Essential (primary) hypertension"	"I10"	128	3225628	4.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	89	3225628	2.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	131	3225628	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive renal disease with renal failure"	"I12.0"	66	3225628	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	22	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute myocardial infarction, unspecified"	"I21.9"	2779	3225628	86.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other forms of acute ischaemic heart disease"	"I24.8"	13	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute ischaemic heart disease, unspecified"	"I24.9"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	487	3225628	15.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Atherosclerotic heart disease"	"I25.1"	1862	3225628	57.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Ischaemic cardiomyopathy"	"I25.5"	123	3225628	3.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other forms of chronic ischaemic heart disease"	"I25.8"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	315	3225628	9.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	143	3225628	4.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Primary pulmonary hypertension"	"I27.0"	28	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pulmonary heart disease, unspecified"	"I27.9"	30	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute and subacute infective endocarditis"	"I33.0"	15	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Mitral (valve) insufficiency"	"I34.0"	31	3225628	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Aortic (valve) stenosis"	"I35.0"	87	3225628	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Aortic valve disorder, unspecified"	"I35.9"	25	3225628	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Endocarditis, valve unspecified"	"I38"	43	3225628	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Dilated cardiomyopathy"	"I42.0"	39	3225628	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cardiomyopathy, unspecified"	"I42.9"	235	3225628	7.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Sudden cardiac death, so described"	"I46.1"	88	3225628	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cardiac arrest, unspecified"	"I46.9"	1025	3225628	31.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Ventricular tachycardia"	"I47.2"	11	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Atrial fibrillation and flutter"	"I48"	132	3225628	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Ventricular fibrillation and flutter"	"I49.0"	41	3225628	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cardiac arrhythmia, unspecified"	"I49.9"	139	3225628	4.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Congestive heart failure"	"I50.0"	1597	3225628	49.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Heart failure, unspecified"	"I50.9"	204	3225628	6.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cardiovascular disease, unspecified"	"I51.6"	145	3225628	4.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cardiomegaly"	"I51.7"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Heart disease, unspecified"	"I51.9"	102	3225628	3.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	62	3225628	1.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Intracerebral haemorrhage, unspecified"	"I61.9"	245	3225628	7.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	78	3225628	2.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	49	3225628	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cerebral infarction, unspecified"	"I63.9"	107	3225628	3.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1374	3225628	42.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cerebral atherosclerosis"	"I67.2"	13	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other specified cerebrovascular diseases"	"I67.8"	19	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Cerebrovascular disease, unspecified"	"I67.9"	48	3225628	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	101	3225628	3.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	46	3225628	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Generalized and unspecified atherosclerosis"	"I70.9"	156	3225628	4.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Dissection of aorta [any part]"	"I71.0"	38	3225628	1.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Thoracic aortic aneurysm, without mention of rupture"	"I71.2"	11	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	48	3225628	1.5
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	55	3225628	1.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	21	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Aneurysm of unspecified site"	"I72.9"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Peripheral vascular disease, unspecified"	"I73.9"	86	3225628	2.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	29	3225628	0.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	11	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia due to staphylococcus"	"J15.2"	21	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Lobar pneumonia, unspecified"	"J18.1"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia, unspecified"	"J18.9"	852	3225628	26.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Emphysema, unspecified"	"J43.9"	239	3225628	7.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	41	3225628	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1625	3225628	50.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Asthma, unspecified"	"J45.9"	32	3225628	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Bronchiectasis"	"J47"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pneumonitis due to food and vomit"	"J69.0"	222	3225628	6.9
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Adult respiratory distress syndrome"	"J80"	41	3225628	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pulmonary oedema"	"J81"	11	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	169	3225628	5.2
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Interstitial pulmonary disease, unspecified"	"J84.9"	37	3225628	1.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Pleural effusion, not elsewhere classified"	"J90"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Respiratory failure, unspecified"	"J96.9"	130	3225628	4.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other disorders of lung"	"J98.4"	53	3225628	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	21	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute vascular disorders of intestine"	"K55.0"	50	3225628	1.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Vascular disorder of intestine, unspecified"	"K55.9"	66	3225628	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other and unspecified intestinal obstruction"	"K56.6"	45	3225628	1.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	26	3225628	0.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	32	3225628	1.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Perforation of intestine (nontraumatic)"	"K63.1"	14	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Peritonitis, unspecified"	"K65.9"	11	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Alcoholic hepatitis"	"K70.1"	13	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Alcoholic cirrhosis of liver"	"K70.3"	57	3225628	1.8
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Alcoholic hepatic failure"	"K70.4"	13	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Hepatic failure, unspecified"	"K72.9"	75	3225628	2.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Other and unspecified cirrhosis of liver"	"K74.6"	238	3225628	7.4
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Liver disease, unspecified"	"K76.9"	23	3225628	0.7
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Calculus of gallbladder without cholecystitis"	"K80.2"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute pancreatitis"	"K85"	63	3225628	2.0
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	132	3225628	4.1
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Decubitus ulcer"	"L89"	16	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Rheumatoid arthritis, unspecified"	"M06.9"	42	3225628	1.3
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Arthrosis, unspecified"	"M19.9"	10	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	20	3225628	0.6
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Osteoporosis, unspecified"	"M81.9"	12	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Osteomyelitis, unspecified"	"M86.9"	13	3225628	Unreliable
	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Acute renal failure, unspecified"	"N17.9"	93	3225628	2.9
